game_id,season,week,date,home_team,away_team,home_score,away_score,close_spread,close_total,home_win_rate_last4,home_win_rate_last8,home_win_rate_last16,home_pdiff_last4,home_pdiff_last8,home_pdiff_last16,home_points_for_last4,home_points_for_last8,home_points_for_last16,home_points_against_last4,home_points_against_last8,home_points_against_last16,home_turnover_diff_last4,home_turnover_diff_last8,home_turnover_diff_last16,away_win_rate_last4,away_win_rate_last8,away_win_rate_last16,away_pdiff_last4,away_pdiff_last8,away_pdiff_last16,away_points_for_last4,away_points_for_last8,away_points_for_last16,away_points_against_last4,away_points_against_last8,away_points_against_last16,away_turnover_diff_last4,away_turnover_diff_last8,away_turnover_diff_last16,home_win,predicted_prob,predicted_winner,actual_winner,correct,confidence,predicted_spread,actual_spread,spread_error
nfl_2023_13_SF_PHI,2023,13,2023-12-03,PHI,SF,19,42,-3.0,61.0,1.0,0.875,0.8125,4.75,4.875,7.0,31.0,28.25,27.875,26.25,23.375,20.875,0.0,0.0,0.0,0.75,0.625,0.75,12.0,11.5,10.5625,27.25,27.5,28.25,15.25,16.0,17.6875,0.0,0.0,0.0,0,0.4573291825917373,SF,SF,True,0.5426708174082626,-0.5973914437156774,-23,22.402608556284324
nfl_2023_13_KC_GB,2023,13,2023-12-03,GB,KC,27,19,-5.5,46.0,0.75,0.375,0.5625,5.75,-1.375,3.375,22.75,18.875,22.875,17.0,20.25,19.5,0.0,0.0,0.0,0.5,0.75,0.8125,0.5,4.625,6.8125,19.5,22.25,25.125,19.0,17.625,18.3125,0.0,0.0,0.0,1,0.4611857018075606,KC,GB,False,0.5388142981924394,-0.5434001746941519,8,8.543400174694153
nfl_2023_13_CIN_JAX,2023,13,2023-12-04,JAX,CIN,31,34,10.0,65.0,0.75,0.875,0.75,0.5,5.875,4.4375,20.25,24.625,23.4375,19.75,18.75,19.0,0.0,0.0,0.0,0.25,0.5,0.5625,-4.25,-1.125,0.375,20.25,20.75,20.75,24.5,21.875,20.375,0.0,0.0,0.0,0,0.6821225954503964,JAX,CIN,False,0.6821225954503964,2.54971633630555,-3,5.549716336305551
nfl_2023_14_NE_PIT,2023,14,2023-12-07,PIT,NE,18,21,6.0,39.0,0.5,0.625,0.6875,-1.75,0.125,-0.5625,14.75,16.25,17.0625,16.5,16.125,17.625,0.0,0.0,0.0,0.0,0.125,0.1875,-4.0,-8.0,-7.875,7.5,11.625,14.75,11.5,19.625,22.625,0.0,0.0,0.0,0,0.7015170851735356,PIT,NE,False,0.7015170851735356,2.8212391924294984,-3,5.821239192429498
nfl_2023_14_TB_ATL,2023,14,2023-12-10,ATL,TB,25,29,1.5,54.0,0.5,0.5,0.5,2.25,0.125,-0.6875,22.0,20.5,18.9375,19.75,20.375,19.625,0.0,0.0,0.0,0.5,0.25,0.4375,-0.75,-3.5,-2.0625,18.75,18.625,19.5625,19.5,22.125,21.625,0.0,0.0,0.0,0,0.6217859485375619,ATL,TB,False,0.6217859485375619,1.705003279525866,-4,5.705003279525866
nfl_2023_14_DET_CHI,2023,14,2023-12-10,CHI,DET,28,13,-3.0,41.0,0.5,0.5,0.25,-1.75,1.0,-8.0,17.75,20.875,18.625,19.5,19.875,26.625,0.0,0.0,0.0,0.75,0.75,0.75,1.5,2.25,4.0625,31.75,27.625,26.9375,30.25,25.375,22.875,0.0,0.0,0.0,1,0.2233442978957693,DET,CHI,False,0.7766557021042307,-3.8731798294592306,15,18.873179829459232
nfl_2023_14_IND_CIN,2023,14,2023-12-10,CIN,IND,34,14,3.0,48.0,0.25,0.625,0.5625,-5.0,2.25,0.3125,22.75,24.625,21.5,27.75,22.375,21.1875,0.0,0.0,0.0,1.0,0.625,0.4375,7.0,0.75,-2.8125,23.75,25.375,23.75,16.75,24.625,26.5625,0.0,0.0,0.0,1,0.541395789247369,CIN,CIN,True,0.541395789247369,0.5795410494631656,20,19.420458950536833
nfl_2023_14_JAX_CLE,2023,14,2023-12-10,CLE,JAX,31,27,2.5,58.0,0.5,0.625,0.5625,-7.25,-0.375,1.0,19.25,22.75,19.9375,26.5,23.125,18.9375,0.0,0.0,0.0,0.5,0.75,0.6875,-2.75,3.5,3.25,23.0,25.625,24.1875,25.75,22.125,20.9375,0.0,0.0,0.0,1,0.546632382617358,CLE,CLE,True,0.546632382617358,0.6528533566430124,4,3.3471466433569876
nfl_2023_14_CAR_NO,2023,14,2023-12-10,NO,CAR,28,6,5.5,34.0,0.25,0.375,0.5,-3.75,2.0,1.1875,21.5,24.375,20.125,25.25,22.375,18.9375,0.0,0.0,0.0,0.0,0.125,0.1875,-9.0,-10.875,-7.4375,12.75,15.5,17.375,21.75,26.375,24.8125,0.0,0.0,0.0,1,0.7699419282273652,NO,NO,True,0.7699419282273652,3.7791869951831125,22,18.220813004816886
nfl_2023_14_HOU_NYJ,2023,14,2023-12-10,NYJ,HOU,30,6,-3.5,36.0,0.0,0.375,0.25,-14.0,-7.25,-7.5625,9.75,13.625,12.6875,23.75,20.875,20.25,0.0,0.0,0.0,0.75,0.625,0.5625,2.5,1.875,0.25,23.5,23.125,22.4375,21.0,21.25,22.1875,0.0,0.0,0.0,1,0.34331708988260823,HOU,NYJ,False,0.6566829101173918,-2.193560741643485,24,26.193560741643484
nfl_2023_14_MIN_LV,2023,14,2023-12-10,LV,MIN,0,3,-3.0,3.0,0.5,0.5,0.375,1.75,-1.875,-4.5,19.0,17.5,18.0625,17.25,19.375,22.5625,0.0,0.0,0.0,0.5,0.625,0.5,2.0,3.25,0.5625,22.0,21.625,22.5,20.0,18.375,21.9375,0.0,0.0,0.0,0,0.5385963300051884,LV,MIN,False,0.5385963300051884,0.5403486200726371,-3,3.540348620072637
nfl_2023_14_SEA_SF,2023,14,2023-12-10,SF,SEA,28,16,14.5,44.0,1.0,0.625,0.75,21.25,12.0,11.8125,33.5,28.375,28.5625,12.25,16.375,16.75,0.0,0.0,0.0,0.25,0.375,0.5,-5.5,-5.75,-2.375,23.25,19.125,21.1875,28.75,24.875,23.5625,0.0,0.0,0.0,1,0.6616594114093799,SF,SF,True,0.6616594114093799,2.2632317597313185,12,9.736768240268681
nfl_2023_14_BUF_KC,2023,14,2023-12-10,KC,BUF,17,20,2.0,37.0,0.5,0.625,0.75,2.25,3.25,6.125,22.0,21.75,24.625,19.75,18.5,18.5,0.0,0.0,0.0,0.25,0.375,0.5625,3.75,2.125,7.5625,26.5,23.625,27.625,22.75,21.5,20.0625,0.0,0.0,0.0,0,0.4688529197832448,BUF,BUF,True,0.5311470802167553,-0.43605912303457306,-3,2.563940876965427
nfl_2023_14_DEN_LAC,2023,14,2023-12-10,LAC,DEN,7,24,3.0,31.0,0.25,0.375,0.4375,-2.5,1.375,3.1875,18.5,20.625,24.0,21.0,19.25,20.8125,0.0,0.0,0.0,0.75,0.625,0.5,3.75,1.375,-4.1875,22.75,20.375,22.25,19.0,19.0,26.4375,0.0,0.0,0.0,0,0.6068652098192018,LAC,DEN,False,0.6068652098192018,1.496112937468825,-17,18.496112937468826
nfl_2023_14_PHI_DAL,2023,14,2023-12-10,DAL,PHI,33,13,3.5,46.0,1.0,0.75,0.6875,24.0,10.625,10.75,42.0,33.0,29.0,18.0,22.375,18.25,0.0,0.0,0.0,0.75,0.75,0.8125,-2.75,1.625,6.1875,26.25,26.375,28.4375,29.0,24.75,22.25,0.0,0.0,0.0,1,0.620908689548928,DAL,DAL,True,0.620908689548928,1.6927216536849916,20,18.30727834631501
nfl_2023_14_TEN_MIA,2023,14,2023-12-11,MIA,TEN,27,28,14.0,55.0,0.75,0.75,0.625,12.75,10.875,7.0,28.25,29.25,29.1875,15.5,18.375,22.1875,0.0,0.0,0.0,0.25,0.25,0.25,-7.5,-5.5,-4.25,16.25,17.625,16.875,23.75,23.125,21.125,0.0,0.0,0.0,0,0.7900119366293697,MIA,TEN,False,0.7900119366293697,4.060167112811176,-1,5.060167112811176
nfl_2023_14_GB_NYG,2023,14,2023-12-11,NYG,GB,24,22,-6.0,46.0,0.5,0.375,0.375,-10.25,-7.125,-8.4375,16.0,14.125,15.6875,26.25,21.25,24.125,0.0,0.0,0.0,0.75,0.5,0.5625,3.5,1.375,3.3125,24.5,19.75,22.8125,21.0,18.375,19.5,0.0,0.0,0.0,1,0.34207166539115863,GB,NYG,False,0.6579283346088414,-2.210996684523779,2,4.21099668452378
nfl_2023_15_LAC_LV,2023,15,2023-12-14,LV,LAC,63,21,3.0,84.0,0.25,0.375,0.3125,-5.0,-2.75,-5.0625,11.5,15.375,16.1875,16.5,18.125,21.25,0.0,0.0,0.0,0.25,0.375,0.375,-6.0,-0.375,1.0625,10.75,19.375,23.1875,16.75,19.75,22.125,0.0,0.0,0.0,1,0.6164562311542415,LV,LV,True,0.6164562311542415,1.6303872361593814,42,40.36961276384062
nfl_2023_15_MIN_CIN,2023,15,2023-12-16,CIN,MIN,27,24,3.0,51.0,0.5,0.625,0.5625,0.75,3.0,0.875,24.5,24.625,21.9375,23.75,21.625,21.0625,0.0,0.0,0.0,0.5,0.75,0.5,2.0,4.5,0.5625,15.0,19.5,21.0,13.0,15.0,20.4375,0.0,0.0,0.0,1,0.7219068265606213,CIN,CIN,True,0.7219068265606213,3.1066955718486984,3,0.10669557184869838
nfl_2023_15_PIT_IND,2023,15,2023-12-16,IND,PIT,30,13,1.5,43.0,0.75,0.5,0.4375,-1.5,-2.625,-3.875,20.5,24.25,22.375,22.0,26.875,26.25,0.0,0.0,0.0,0.25,0.5,0.625,-3.5,-1.125,-1.25,13.5,16.375,16.6875,17.0,17.5,17.9375,0.0,0.0,0.0,1,0.6341320908266918,IND,IND,True,0.6341320908266918,1.8778492715736845,17,15.122150728426316
nfl_2023_15_DEN_DET,2023,15,2023-12-16,DET,DEN,42,17,5.5,59.0,0.5,0.625,0.6875,-3.0,-1.875,2.9375,24.75,24.0,26.5,27.75,25.875,23.5625,0.0,0.0,0.0,0.75,0.75,0.5,7.5,4.75,-3.6875,22.75,20.75,22.25,15.25,16.0,25.9375,0.0,0.0,0.0,1,0.6168161402883137,DET,DET,True,0.6168161402883137,1.6354259640363913,25,23.36457403596361
nfl_2023_15_ATL_CAR,2023,15,2023-12-17,CAR,ATL,9,7,-3.0,16.0,0.0,0.125,0.1875,-13.75,-11.375,-8.3125,11.0,13.25,16.75,24.75,24.625,25.0625,0.0,0.0,0.0,0.5,0.375,0.5,2.0,-0.625,-0.75,21.25,21.0,19.375,19.25,21.625,20.125,0.0,0.0,0.0,1,0.4310812492432299,ATL,CAR,False,0.5689187507567701,-0.9648625105947817,2,2.9648625105947817
nfl_2023_15_CHI_CLE,2023,15,2023-12-17,CLE,CHI,20,17,3.0,37.0,0.5,0.625,0.5625,-6.75,-0.125,0.625,18.75,24.25,21.0625,25.5,24.375,20.4375,0.0,0.0,0.0,0.75,0.5,0.3125,3.75,0.375,-6.75,20.5,19.375,19.125,16.75,19.0,25.875,0.0,0.0,0.0,1,0.6940749202904121,CLE,CLE,True,0.6940749202904121,2.717048884065769,3,0.28295111593423083
nfl_2023_15_TB_GB,2023,15,2023-12-17,GB,TB,20,34,4.0,54.0,0.75,0.5,0.5,4.0,1.625,2.4375,25.25,20.875,22.6875,21.25,19.25,20.25,0.0,0.0,0.0,0.5,0.375,0.4375,-3.25,-1.25,-2.0,21.0,21.5,20.1875,24.25,22.75,22.1875,0.0,0.0,0.0,0,0.7116008947125431,GB,TB,False,0.7116008947125431,2.962412525975603,-14,16.9624125259756
nfl_2023_15_NYJ_MIA,2023,15,2023-12-17,MIA,NYJ,30,0,7.5,30.0,0.75,0.625,0.625,14.25,8.875,7.3125,31.5,28.75,29.625,17.25,19.875,22.3125,0.0,0.0,0.0,0.25,0.375,0.3125,-7.0,-5.5,-5.875,14.25,13.5,13.5,21.25,19.0,19.375,0.0,0.0,0.0,1,0.7939087774702615,MIA,MIA,True,0.7939087774702615,4.11472288458366,30,25.88527711541634
nfl_2023_15_KC_NE,2023,15,2023-12-17,NE,KC,17,27,-10.0,44.0,0.25,0.25,0.25,-2.5,-3.375,-7.3125,8.5,14.25,14.5625,11.0,17.625,21.875,0.0,0.0,0.0,0.25,0.5,0.6875,-0.25,2.0,4.8125,21.0,20.5,23.75,21.25,18.5,18.9375,0.0,0.0,0.0,0,0.52037827613468,NE,KC,False,0.52037827613468,0.28529586588552025,-10,10.28529586588552
nfl_2023_15_NYG_NO,2023,15,2023-12-17,NO,NYG,24,6,6.0,30.0,0.25,0.375,0.5,0.0,0.5,2.375,22.5,23.625,20.5625,22.5,23.125,18.1875,0.0,0.0,0.0,0.75,0.5,0.375,-3.75,-5.0,-10.0625,20.5,15.125,14.8125,24.25,20.125,24.875,0.0,0.0,0.0,1,0.717345641142122,NO,NO,True,0.717345641142122,3.0428389759897074,18,14.957161024010293
nfl_2023_15_HOU_TEN,2023,15,2023-12-17,TEN,HOU,16,19,3.0,35.0,0.5,0.375,0.3125,-3.75,-4.5,-4.0,21.75,19.125,17.75,25.5,23.625,21.75,0.0,0.0,0.0,0.5,0.625,0.5625,-4.25,-0.875,-0.875,17.5,21.5,21.3125,21.75,22.375,22.1875,0.0,0.0,0.0,0,0.523827204412965,TEN,HOU,False,0.523827204412965,0.3335808617815106,-3,3.3335808617815106
nfl_2023_15_SF_ARI,2023,15,2023-12-17,ARI,SF,29,45,-12.5,74.0,0.5,0.25,0.1875,-3.0,-9.125,-8.125,19.75,15.25,17.375,22.75,24.375,25.5,0.0,0.0,0.0,1.0,0.625,0.75,16.5,9.5,11.0,32.0,26.625,27.9375,15.5,17.125,16.9375,0.0,0.0,0.0,0,0.2744140277460729,SF,SF,True,0.7255859722539271,-3.15820361155498,-16,12.84179638844502
nfl_2023_15_DAL_BUF,2023,15,2023-12-17,BUF,DAL,31,10,2.0,41.0,0.5,0.5,0.5625,6.0,3.125,6.375,27.0,23.625,26.6875,21.0,20.5,20.3125,0.0,0.0,0.0,1.0,0.875,0.6875,21.0,17.125,11.125,38.0,35.875,29.375,17.0,18.75,18.25,0.0,0.0,0.0,1,0.46875459562450117,DAL,BUF,False,0.5312454043754988,-0.43743566125698363,21,21.437435661256984
nfl_2023_15_BAL_JAX,2023,15,2023-12-17,JAX,BAL,7,23,-4.0,30.0,0.5,0.625,0.625,4.0,2.375,1.25,29.0,25.875,23.9375,25.0,23.5,22.6875,0.0,0.0,0.0,0.75,0.875,0.625,7.0,13.625,7.625,30.5,31.5,25.4375,23.5,17.875,17.8125,0.0,0.0,0.0,0,0.3517520410717725,BAL,BAL,True,0.6482479589282275,-2.075471424995185,-16,13.924528575004814
nfl_2023_15_PHI_SEA,2023,15,2023-12-18,SEA,PHI,20,17,-5.0,37.0,0.0,0.375,0.5,-9.25,-6.75,-2.25,20.0,19.5,21.5625,29.25,26.25,23.8125,0.0,0.0,0.0,0.5,0.625,0.75,-9.0,-2.0,4.5625,22.5,25.125,27.875,31.5,27.125,23.3125,0.0,0.0,0.0,1,0.3625163692497164,PHI,SEA,False,0.6374836307502836,-1.9247708305039701,3,4.92477083050397
nfl_2023_16_CIN_PIT,2023,16,2023-12-23,PIT,CIN,34,11,-3.0,45.0,0.25,0.375,0.5625,-7.0,-4.125,-2.5,14.25,15.0,16.6875,21.25,19.125,19.1875,0.0,0.0,0.0,0.75,0.625,0.5625,5.0,2.875,0.625,26.25,25.875,22.125,21.25,23.0,21.5,0.0,0.0,0.0,1,0.44930249953256407,CIN,PIT,False,0.5506975004674359,-0.709765006544103,23,23.709765006544103
nfl_2023_16_BUF_LAC,2023,16,2023-12-23,LAC,BUF,22,24,-13.0,46.0,0.25,0.375,0.3125,-15.75,-3.875,-2.875,11.0,19.875,22.5625,26.75,23.75,25.4375,0.0,0.0,0.0,0.75,0.5,0.5625,11.75,5.125,6.9375,29.25,25.75,26.4375,17.5,20.625,19.5,0.0,0.0,0.0,0,0.2815131239710759,BUF,BUF,True,0.718486876028924,-3.0588162644049373,-2,1.0588162644049373
nfl_2023_16_IND_ATL,2023,16,2023-12-24,ATL,IND,29,10,3.0,39.0,0.5,0.375,0.5,2.0,0.125,-0.375,17.25,19.875,19.25,15.25,19.75,19.625,0.0,0.0,0.0,0.75,0.625,0.5,1.75,1.625,-1.75,25.5,25.5,24.0625,23.75,23.875,25.8125,0.0,0.0,0.0,1,0.5681031420005099,ATL,ATL,True,0.5681031420005099,0.953443988007139,19,18.046556011992863
nfl_2023_16_GB_CAR,2023,16,2023-12-24,CAR,GB,30,33,-3.5,63.0,0.25,0.25,0.1875,-7.5,-8.5,-9.0625,10.75,11.75,15.0,18.25,20.25,24.0625,0.0,0.0,0.0,0.5,0.5,0.4375,-0.25,0.125,1.1875,24.5,21.25,22.3125,24.75,21.125,21.125,0.0,0.0,0.0,0,0.4284600815408057,GB,GB,True,0.5715399184591943,-1.0015588584287198,-3,1.9984411415712802
nfl_2023_16_CLE_HOU,2023,16,2023-12-24,HOU,CLE,22,36,-3.0,58.0,0.5,0.625,0.5625,-4.75,-1.375,-1.0,17.0,21.375,21.3125,21.75,22.75,22.3125,0.0,0.0,0.0,0.5,0.625,0.625,-6.75,0.125,1.25,20.5,21.875,21.6875,27.25,21.75,20.4375,0.0,0.0,0.0,0,0.6199587580415665,HOU,CLE,False,0.6199587580415665,1.6794226125819314,-14,15.67942261258193
nfl_2023_16_DET_MIN,2023,16,2023-12-24,MIN,DET,24,30,-2.5,54.0,0.25,0.625,0.5,-0.75,3.375,1.875,14.25,20.125,21.4375,15.0,16.75,19.5625,0.0,0.0,0.0,0.5,0.625,0.75,2.0,-0.5,5.375,27.5,26.75,27.6875,25.5,27.25,22.3125,0.0,0.0,0.0,0,0.4751512857439515,DET,DET,True,0.5248487142560485,-0.34788199958467914,-6,5.652118000415321
nfl_2023_16_WAS_NYJ,2023,16,2023-12-24,NYJ,WAS,30,28,3.0,58.0,0.25,0.25,0.3125,-8.0,-10.0,-6.75,12.75,11.0,13.3125,20.75,21.0,20.0625,0.0,0.0,0.0,0.0,0.125,0.3125,-21.25,-12.375,-8.5,16.0,18.5,19.8125,37.25,30.875,28.3125,0.0,0.0,0.0,1,0.6611782973845761,NYJ,NYJ,True,0.6611782973845761,2.2564961633840657,2,0.25649616338406567
nfl_2023_16_SEA_TEN,2023,16,2023-12-24,TEN,SEA,17,20,-3.0,37.0,0.5,0.375,0.3125,0.5,-3.875,-3.875,22.25,19.125,17.875,21.75,23.0,21.75,0.0,0.0,0.0,0.25,0.375,0.5,-8.25,-7.625,-3.125,21.0,19.5,21.375,29.25,27.125,24.5,0.0,0.0,0.0,0,0.6554996311425758,TEN,SEA,False,0.6554996311425758,2.1769948359960614,-3,5.176994835996061
nfl_2023_16_JAX_TB,2023,16,2023-12-24,TB,JAX,30,12,-2.0,42.0,0.75,0.5,0.4375,3.5,0.875,-1.5,26.0,24.125,20.4375,22.5,23.25,21.9375,0.0,0.0,0.0,0.25,0.5,0.5625,-5.0,-1.75,0.0,22.25,22.125,23.125,27.25,23.875,23.125,0.0,0.0,0.0,1,0.6512032320720069,TB,TB,True,0.6512032320720069,2.116845249008097,18,15.883154750991903
nfl_2023_16_ARI_CHI,2023,16,2023-12-24,CHI,ARI,27,16,4.5,43.0,0.5,0.5,0.3125,2.25,0.75,-5.5625,20.75,19.875,19.375,18.5,19.125,24.9375,0.0,0.0,0.0,0.25,0.25,0.1875,-7.5,-9.0,-8.9375,20.75,17.75,18.1875,28.25,26.75,27.125,0.0,0.0,0.0,1,0.6863404662529001,CHI,CHI,True,0.6863404662529001,2.6087665275406016,11,8.391233472459398
nfl_2023_16_DAL_MIA,2023,16,2023-12-24,MIA,DAL,22,20,1.5,42.0,0.75,0.625,0.6875,20.0,10.0,9.3125,34.0,27.25,30.1875,14.0,17.25,20.875,0.0,0.0,0.0,0.75,0.75,0.6875,10.0,14.125,11.0625,32.25,34.625,29.625,22.25,20.5,18.5625,0.0,0.0,0.0,1,0.4639725183186264,DAL,MIA,False,0.5360274816813736,-0.5043847435392304,2,2.50438474353923
nfl_2023_16_NE_DEN,2023,16,2023-12-24,DEN,NE,23,26,7.0,49.0,0.5,0.75,0.5,1.0,3.0,-2.9375,21.75,21.875,22.4375,20.75,18.875,25.375,0.0,0.0,0.0,0.25,0.25,0.25,-4.0,-4.125,-7.6875,11.25,14.25,14.5,15.25,18.375,22.1875,0.0,0.0,0.0,0,0.707211380387806,DEN,NE,False,0.707211380387806,2.9009593254292834,-3,5.900959325429284
nfl_2023_16_LV_KC,2023,16,2023-12-25,KC,LV,14,20,11.0,34.0,0.5,0.5,0.6875,3.25,1.875,5.0,23.5,21.5,23.75,20.25,19.625,18.75,0.0,0.0,0.0,0.25,0.375,0.375,4.5,2.0,-2.25,23.25,20.625,19.5,18.75,18.625,21.75,0.0,0.0,0.0,0,0.6676368629900831,KC,LV,False,0.6676368629900831,2.346916081861163,-6,8.346916081861163
nfl_2023_16_NYG_PHI,2023,16,2023-12-25,PHI,NYG,33,25,14.0,58.0,0.25,0.625,0.6875,-10.75,-1.625,2.4375,21.5,25.5,26.5625,32.25,27.125,24.125,0.0,0.0,0.0,0.75,0.5,0.375,-0.25,-6.625,-10.8125,17.75,14.75,14.1875,18.0,21.375,25.0,0.0,0.0,0.0,1,0.7508022688388342,PHI,PHI,True,0.7508022688388342,3.5112317637436785,8,4.4887682362563215
nfl_2023_16_BAL_SF,2023,16,2023-12-25,SF,BAL,19,33,6.5,52.0,1.0,0.75,0.75,17.25,11.75,10.875,36.5,30.125,28.1875,19.25,18.375,17.3125,0.0,0.0,0.0,1.0,0.875,0.6875,11.5,14.625,8.8125,28.5,31.375,26.0625,17.0,16.75,17.25,0.0,0.0,0.0,0,0.59168257230612,SF,BAL,False,0.59168257230612,1.2835560122856797,-14,15.283556012285679
nfl_2023_17_NYJ_CLE,2023,17,2023-12-28,CLE,NYJ,37,20,6.5,57.0,0.75,0.75,0.625,1.0,2.375,1.25,26.5,23.875,22.4375,25.5,21.5,21.1875,0.0,0.0,0.0,0.5,0.25,0.375,-2.25,-10.125,-5.5625,17.0,13.125,14.8125,19.25,23.25,20.375,0.0,0.0,0.0,1,0.7968917353268384,CLE,CLE,True,0.7968917353268384,4.156484294575738,17,12.843515705424263
nfl_2023_17_DET_DAL,2023,17,2023-12-30,DAL,DET,20,19,5.5,39.0,0.5,0.625,0.625,0.75,11.0,9.875,26.0,31.75,28.9375,25.25,20.75,19.0625,0.0,0.0,0.0,0.75,0.75,0.75,5.25,4.25,3.8125,29.5,29.75,27.0,24.25,25.5,23.1875,0.0,0.0,0.0,1,0.41493731538493994,DET,DAL,False,0.5850626846150601,-1.1908775846108408,1,2.190877584610841
nfl_2023_17_MIA_BAL,2023,17,2023-12-31,BAL,MIA,56,19,3.0,75.0,1.0,0.875,0.75,11.5,12.375,10.375,28.25,30.75,27.125,16.75,18.375,16.75,0.0,0.0,0.0,0.75,0.75,0.6875,15.25,12.0,9.125,31.0,27.875,30.875,15.75,15.875,21.75,0.0,0.0,0.0,1,0.6246331731888208,BAL,BAL,True,0.6246331731888208,1.7448644246434917,37,35.255135575356505
nfl_2023_17_NE_BUF,2023,17,2023-12-31,BUF,NE,27,21,15.0,48.0,0.75,0.625,0.5625,5.75,5.875,6.875,27.25,25.625,25.8125,21.5,19.75,18.9375,0.0,0.0,0.0,0.5,0.25,0.25,-2.5,-4.25,-7.625,16.0,13.875,14.6875,18.5,18.125,22.3125,0.0,0.0,0.0,1,0.8258674770654477,BUF,BUF,True,0.8258674770654477,4.562144678916268,6,1.437855321083732
nfl_2023_17_ATL_CHI,2023,17,2023-12-31,CHI,ATL,37,17,3.0,54.0,0.75,0.5,0.375,6.25,-0.125,-2.9375,21.0,19.5,20.4375,14.75,19.625,23.375,0.0,0.0,0.0,0.5,0.375,0.5,4.5,2.125,0.75,18.5,21.5,19.8125,14.0,19.375,19.0625,0.0,0.0,0.0,1,0.577229916578371,CHI,CHI,True,0.577229916578371,1.0812188320971936,20,18.918781167902807
nfl_2023_17_TEN_HOU,2023,17,2023-12-31,HOU,TEN,26,3,5.0,29.0,0.5,0.625,0.5625,-7.5,-2.875,-0.125,17.25,22.5,22.5,24.75,25.375,22.625,0.0,0.0,0.0,0.25,0.25,0.3125,-2.0,-4.875,-3.1875,22.25,17.75,18.125,24.25,22.625,21.3125,0.0,0.0,0.0,1,0.6415368465416637,HOU,HOU,True,0.6415368465416637,1.9815158515832911,23,21.018484148416707
nfl_2023_17_LV_IND,2023,17,2023-12-31,IND,LV,23,20,3.5,43.0,0.5,0.625,0.5,-4.75,-0.625,-1.1875,21.25,22.0,24.0625,26.0,22.625,25.25,0.0,0.0,0.0,0.5,0.5,0.4375,7.75,5.0,-1.6875,25.0,21.625,18.625,17.25,16.625,20.3125,0.0,0.0,0.0,1,0.47038675583241146,LV,IND,False,0.5296132441675885,-0.4145854183462395,3,3.4145854183462396
nfl_2023_17_CAR_JAX,2023,17,2023-12-31,JAX,CAR,26,0,3.5,26.0,0.0,0.375,0.5,-10.25,-4.875,-1.1875,19.25,19.75,21.9375,29.5,24.625,23.125,0.0,0.0,0.0,0.25,0.125,0.1875,-6.5,-9.125,-8.875,15.75,13.625,15.375,22.25,22.75,24.25,0.0,0.0,0.0,1,0.6615954793231814,JAX,JAX,True,0.6615954793231814,2.26233671052454,26,23.73766328947546
nfl_2023_17_ARI_PHI,2023,17,2023-12-31,PHI,ARI,31,35,12.0,66.0,0.25,0.625,0.6875,-9.5,-2.375,1.4375,20.5,25.75,26.6875,30.0,28.125,25.25,0.0,0.0,0.0,0.25,0.25,0.1875,-9.0,-9.125,-9.5625,20.75,18.5,18.0,29.75,27.625,27.5625,0.0,0.0,0.0,0,0.7689889037475287,PHI,ARI,False,0.7689889037475287,3.765844652465402,-4,7.765844652465402
nfl_2023_17_NO_TB,2023,17,2023-12-31,TB,NO,13,23,2.5,36.0,1.0,0.625,0.5,9.75,3.875,0.4375,28.5,25.625,21.25,18.75,21.75,20.8125,0.0,0.0,0.0,0.5,0.5,0.4375,6.75,3.5,1.9375,25.5,24.75,21.125,18.75,21.25,19.1875,0.0,0.0,0.0,0,0.5950684540190725,TB,NO,False,0.5950684540190725,1.3309583562670149,-10,11.330958356267015
nfl_2023_17_SF_WAS,2023,17,2023-12-31,WAS,SF,10,27,-14.0,37.0,0.0,0.125,0.3125,-18.75,-11.75,-7.75,18.25,21.125,20.9375,37.0,32.875,28.6875,0.0,0.0,0.0,0.75,0.75,0.6875,9.25,10.625,9.5625,33.5,30.375,28.1875,24.25,19.75,18.625,0.0,0.0,0.0,0,0.18142695555711913,SF,SF,True,0.8185730444428809,-4.4600226222003325,-17,12.539977377799667
nfl_2023_17_PIT_SEA,2023,17,2023-12-31,SEA,PIT,23,30,4.5,53.0,0.5,0.375,0.5,-3.0,-7.75,-3.125,22.75,19.0,21.4375,25.75,26.75,24.5625,0.0,0.0,0.0,0.25,0.5,0.5625,-2.75,0.0,-1.25,18.75,18.0,17.8125,21.5,18.0,19.0625,0.0,0.0,0.0,0,0.5627597458363156,SEA,PIT,False,0.5627597458363156,0.8786364417084185,-7,7.8786364417084185
nfl_2023_17_LAC_DEN,2023,17,2023-12-31,DEN,LAC,16,9,3.5,25.0,0.25,0.625,0.5,-4.0,2.375,-2.9375,20.25,22.375,22.375,24.25,20.0,25.3125,0.0,0.0,0.0,0.25,0.25,0.3125,-13.75,-6.25,-2.8125,14.0,18.875,22.1875,27.75,25.125,25.0,0.0,0.0,0.0,1,0.6362109348065089,DEN,DEN,True,0.6362109348065089,1.906953087291125,7,5.093046912708875
